source,target
4051599,4050075
4051613,4050075
4051668,4050075
4051686,4050075
4051703,4050075
4051734,4050075
4051816,4050075
4051863,4050075
4051889,4050075
4051933,4050075
4051952,4050075
4051987,4050075
4052006,4050075
4052229,4050075
4052283,4050075
4052307,4050075
4052314,4050075
4052319,4050075
4052323,4050075
4052374,4050075
4052419,4050075
4052424,4050075
4052445,4050075
4052461,4050075
4052561,4050075
4052668,4050075
4052692,4050075
4052763,4050075
4052953,4050075
4052971,4050075
4052979,4050075
4053003,4050075
4053051,4050075
4053069,4050075
4053096,4050075
4053101,4050075
4053227,4050075
4053381,4050075
4053399,4050075
4053434,4050075
4053533,4050075
4053572,4050075
4053579,4050075
4053624,4050075
4053653,4050075
4053655,4050075
4053698,4050075
4053712,4050075
4053723,4050075
4053857,4050075
4053880,4050075
4054002,4050075
4054027,4050075
4054045,4050075
4054068,4050075
4054126,4050075
4054132,4050075
4054181,4050075
4054216,4050075
4054219,4050075
4054223,4050075
4054238,4050075
4054305,4050075
4054322,4050075
4054390,4050075
4054418,4050075
4054424,4050075
4054427,4050075
4054437,4050075
4054526,4050075
4054529,4050075
4054530,4050075
4054572,4050075
4054585,4050075
4054587,4050075
4054591,4050075
4054592,4050075
4054625,4050075
4054653,4050075
4054659,4050075
4054684,4050075
4054737,4050075
4054843,4050075
4054860,4050075
4054870,4050075
4054904,4050075
4054917,4050075
4054949,4050075
4054985,4050075
4055019,4050075
4055109,4050075
4055121,4050075
4055149,4050075
4055159,4050075
4055203,4050075
4055243,4050075
4055287,4050075
4055289,4050075
4055297,4050075
4055357,4050075
4055390,4050075
4055426,4050075
4055432,4050075
4055581,4050075
4055590,4050075
4055639,4050075
4055696,4050075
4055740,4050075
4055740,534
4055748,4050075
4055808,4050075
4055869,4050075
4055932,4050075
4055944,4050075
4055946,4050075
4055953,4050075
4056008,4050075
4056028,4050075
4056044,4050075
4056106,4050075
4056109,4050075
4056235,4050075
4056244,4050075
4056324,4050075
4056330,4050075
4056405,4050075
4056434,4050075
4056476,4050075
4056496,4050075
4056499,4050075
4056560,4050075
4056575,4050075
4056614,4050075
4056642,4050075
4056659,4050075
4056698,4050075
4056724,4050075
4056789,4050075
4056799,4050075
4056835,4050075
4056838,4050075
4056846,4050075
4056850,4050075
4056949,4050075
4056981,4050075
4057001,4050075
4057025,4050075
4057040,4050075
4057062,4050075
4057084,4050075
4057105,4050075
4057112,4050075
4057207,4050075
4057218,4050075
4057232,4050075
4057383,4050075
4057468,4050075
4057513,4050075
4057530,4050075
4057540,4050075
4057727,4050075
4057738,4050075
4057746,4050075
4057752,4050075
4057755,4050075
4057767,4050075
4058032,4050075
4058049,4050075
4058101,4050075
4058104,4050075
4058148,4050075
4058155,4050075
4058214,4050075
4058245,4050075
4058263,4050075
4058319,4050075
4058352,4050075
4058357,4050075
4058391,4050075
4058433,4050075
4058452,4050075
4058490,4050075
4058530,4050075
4058627,4050075
4058637,4050075
4058648,4050075
4058726,4050075
4058729,4050075
4058738,4050075
4058789,4050075
4058831,4050075
4058940,4050075
4058946,4050075
4058983,4050075
4059008,4050075
4059011,4050075
4059112,4050075
4059225,4050075
4059389,4050075
4059406,4050075
4059433,4050075
4059452,4050075
4059461,4050075
4059469,4050075
4059503,4050075
4059509,4050075
4059552,4050075
4059560,4050075
4059583,4050075
4059717,4050075
4059723,4050075
4059785,4050075
4059821,4050075
4059831,4050075
4059842,4050075
4059874,4050075
4059920,4050075
4059942,4050075
4059946,4050075
4059991,4050075
4059999,4050075
4060118,4050075
4060151,4050075
4060163,4050075
4060253,4050075
4060295,4050075
4060345,4050075
4060368,4050075
4060410,4050075
4060419,4050075
4060421,4050075
4060630,4050075
4060633,4050075
4060638,4050075
4060666,4050075
4060711,4050075
4060858,4050075
4060870,4050075
4060889,4050075
4060889,534
4060980,4050075
4061012,4050075
4061098,4050075
4061124,4050075
4061183,4050075
4061201,4050075
4061244,4050075
4061251,4050075
4061270,4050075
4061285,4050075
4061319,4050075
4061357,4050075
4061382,4050075
4061383,4050075
4061396,4050075
4061440,4050075
4061476,4050075
4061483,4050075
4061650,4050075
4061688,4050075
4061713,4050075
4061719,4050075
4061719,56669
4061776,4050075
4061825,4050075
4061888,4050075
4061967,4050075
4061989,4050075
4062021,4050075
4062075,4050075
4062133,4050075
4062215,4050075
4062250,4050075
4062289,4050075
4062304,4050075
4062358,4050075
4062416,4050075
4062429,4050075
4062478,4050075
4062486,4050075
4062487,4050075
4062502,4050075
4062560,4050075
4062630,4050075
4062647,4050075
4062649,4050075
4062675,4050075
4062675,5349655
4062676,4050075
4062679,4050075
4062686,4050075
4062719,4050075
4062783,4050075
4062812,4050075
4062831,4050075
4062859,4050075
4062882,4050075
4062903,4050075
4062911,4050075
4062943,4050075
4063029,4050075
4063097,4050075
4063264,4050075
4063323,4050075
4063365,4050075
4063375,4050075
4063377,4050075
4063414,4050075
4063497,4050075
4063505,4050075
4063549,4050075
4063557,4050075
4063567,4050075
4063624,4050075
4063641,4050075
4063719,4050075
4063754,4050075
4063770,4050075
4063770,3277
4063799,4050075
4063823,4050075
4064406,91802
4064406,1455821
4064687,3277
4065787,4065782
4069291,1142893
4075566,4075557
4075571,4075557
4075607,4075557
4075610,4075557
4075632,4075557
4076317,91802
4077152,1623051
4077871,534
4079662,1623051
4079782,56669
4079857,1623051
4080035,3277
4080035,91802
4081068,5512924
4081068,7877693
4081068,7142193
4081667,4667025
4082075,1905789
4094814,5372766
4094814,1905789
4097200,534
4105622,3277
4105622,56669
4106003,3277
4106003,1096393
4106049,621399
4106190,91802
4106190,47744
4106190,2167575
4106190,1455821
4106194,621399
4106206,3277
4106206,91802
4106299,91802
4106349,91802
4106349,47744
4106487,2467987
4106538,3277
4106538,91802
4106544,91802
4106544,292425
4106580,91802
4106580,1505214
4106580,56669
4106585,91802
4106715,1455821
4106730,4118485
4106739,1096393
4107028,56669
4108556,3277
4108688,3277
4108902,621399
4108902,1508060
4108941,1208935
4109116,570430
4109685,4111899
4112472,4624918
4112603,56669
4112892,4142886
4112917,4142886
4113794,462186
4113990,4113974
4114047,4113974
4114725,3277
4114725,91802
4114725,1505214
4115283,654287
4115883,630439
4117164,4963397
4117297,3277
4117297,91802
4117297,1096393
4117442,534
4117601,161090
4117624,3277
4117624,91802
4118180,4667025
4118732,534
4118732,1505214
4119630,4122181
4120797,534
4121396,91802
4121646,4122181
4122710,5738848
4122892,3277
4122956,534
4123101,534
4123101,5799167
4124094,2462761
4129260,2640400
4129661,4989225
4129965,1508060
4130018,2240863
4133001,4356266
4133454,3277
4133488,654287
4137357,1096393
4137638,1026026
4137682,3277
4137709,1208935
4137709,3277
4137709,91802
4140665,1208935
4141392,56669
4142563,534
4142705,534
4144129,3365711
4144133,3365711
4144150,3365711
4144158,3365711
4144249,3365711
4144258,3365711
4144263,3365711
4144273,3365711
4144274,3365711
4144293,3365711
4144354,3365711
4144852,56669
4147877,1455821
4149762,2700598
4150249,534
4150901,3277
4150901,1455821
4151200,654287
4152125,4118485
4152148,3481163
4153551,1011496
4154474,5799167
4155953,5512924
4157533,4452589
4157656,56669
4158051,3200823
4158056,3200823
4158130,3200823
4158149,3200823
4158155,3200823
4158676,4158675
4158680,4158675
4158694,4158675
4158704,4158675
4158856,4158675
4158885,4158675
4159409,3277
4159409,56669
4160238,1623051
4164327,112179
4165653,1508060
4168371,904930
4168957,56669
4169336,4957053
4169634,630439
4170112,4170082
4170207,534
4171682,819561
4172249,4989225
4172252,4989225
4172512,4172495
4172524,4172495
4172822,292425
4172822,69014
4173786,3277
4174723,3381937
4174730,56669
4175670,534
4178805,1825125
4180578,1178906
4182844,1178906
4183220,1903471
4183880,56669
4184949,56669
4185121,3277
4185121,56669
4185204,69014
4185359,56669
4185424,3277
4185607,3277
4185607,91802
4185633,3277
4185633,56669
4185753,91802
4185863,56669
4185896,534
4186013,56669
4186273,91802
4186659,1674855
4186835,677906
4187004,91802
4187045,56669
4187121,3277
4187121,621399
4187131,56669
4187307,91802
4187740,980873
4187740,534
4188133,402315
4188133,56669
4188422,56669
4188458,292425
4188630,56669
4189062,91802
4189151,56669
4189166,56669
4189336,2640400
4189465,91802
4189465,56669
4189466,56669
4189850,91802
4189850,292425
4190042,91802
4190054,91802
4190054,56669
4190085,91802
4190085,621399
4190335,47744
4190336,91802
4190341,3277
4190341,1096393
4190370,1507121
4190464,91802
4190503,91802
4190884,91802
4191026,91802
4191076,47744
4191110,91802
4191122,91802
4191173,91802
4191185,56669
4191218,5884647
4191248,91802
4191254,3916057
4191254,1096393
4191597,52835
4191726,3277
4191776,1505214
4191776,56669
4191876,47744
4192096,91802
4192676,3277
4192676,91802
4192693,91802
4192693,56669
4192868,69014
4192868,56669
4192934,2640400
4192951,436976
4193021,2167575
4193082,91802
4193370,91802
4193561,3277
4193561,91802
4193561,2467987
4193595,91802
4193731,91802
4193745,3277
4194200,91802
4194246,582249
4194350,91802
4194427,3277
4194427,91802
4194436,1508060
4194512,5517668
4194582,56669
4194854,91802
4194854,1455821
4195011,91802
4195011,1096393
4195343,91802
4195406,3277
4195521,4308371
4195590,6573096
4195605,621399
4195803,91802
4195803,2526494
4196047,7951123
4196047,8646408
4196054,3277
4196054,91802
4196054,47744
4196054,56669
4196093,1507121
4196184,3277
4196343,3277
4196454,1096393
4196558,621399
4196583,3277
4196602,9330
4196672,3277
4196802,3277
4196802,91802
4196802,1096393
4196905,621399
4197090,1026026
4197108,3277
4197358,3277
4197365,3277
4197368,1508060
4197443,3277
4197737,3277
4197776,3277
4197978,3277
4197987,3277
4198050,3277
4198164,3277
4198527,3277
4198577,3277
4198577,91802
4198593,3277
4198641,3277
4198651,3277
4198810,3277
4198810,91802
4198937,5884647
4207196,4956587
4208693,4972655
4208934,3277
4208957,5755453
4209475,3381937
4209475,2640400
4209689,1026026
4210808,173768
4211066,621399
4211805,1623051
4211960,534
4212128,4212117
4213058,4164034
4213074,4164034
4213568,534
4214864,3277
4215468,4077254
4215468,56669
4215904,56669
4216131,133389
4216706,56669
4217045,56669
4217173,69014
4219031,56669
4219666,534
4220339,3277
4220451,4409410
4221515,71356
4221902,3277
4221904,3277
4222172,69014
4222509,5891855
4224440,630439
4224602,3277
4224618,5884647
4224794,3470993
4224854,3470993
4225385,6457
4225737,4980447
4226504,69014
4229021,534
4229030,91802
4229191,91802
4229191,69014
4229191,56669
4229204,69014
4229204,56669
4229330,3277
4229330,91802
4229330,69014
4229330,56669
4229460,5056536
4229551,91802
4229783,534
4229783,69014
4229972,3277
4229972,91802
4229972,69014
4229997,91802
4229997,69014
4230255,47744
4230276,1505214
4230524,3277
4230559,91802
4230645,3277
4230645,91802
4230645,47744
4230645,56669
4230805,1208935
4231038,56669
4231150,91802
4232148,534
4233991,504707
4234007,504707
4237562,5512924
4237849,534
4237981,3277
4238509,534
4239223,47744
4242304,2595730
4242474,534
4242882,56669
4243935,1608320
4243936,1608320
4243946,1608320
4245371,3277
4247568,56669
4248225,4248209
4248236,4248209
4248989,3277
4252798,436976
4255997,152767
4258679,2937552
4259003,187663
4263191,5349655
4270592,534
4273650,420998
4274231,3277
4276419,39195
4276526,1521600
4276696,189553
4278491,56669
4279575,9330
4279603,91802
4279603,9330
4279603,1508060
4280759,2943466
4281696,1009689
4283158,56669
4289015,534
4290536,534
4294152,91802
4294675,534
4296765,534
4297704,534
4300580,3318817
4300781,534
4301933,534
4302227,534
4303629,534
4303905,534
4304162,534
4304363,534
4304406,534
4304832,534
4304850,534
4305968,534
4306906,56669
4307215,3277
4307260,534
4307460,534
4308460,534
4308712,534
4309556,534
4309822,534
4310319,5799167
4310931,534
4312388,534
4312495,534
4312523,534
4314634,534
4315492,534
4315768,534
4318229,534
4318386,534
4319047,534
4319232,3163791
4320310,534
4320519,534
4320884,534
4321103,534
4321827,534
4322304,534
4322579,534
4322583,534
4323003,534
4323434,69014
4324271,4986082
4324290,3163791
4324329,1623051
4324903,3277
4324903,3163791
4325070,91802
4325210,91802
4325215,534
4325215,69014
4325244,3224656
4326107,4166173
4326685,534
4326935,534
4328572,3277
4328978,56669
4330191,8646408
4330330,8646408
4355087,534
4362123,4164684
4366004,534
4370405,91802
4370405,56669
4371029,4142886
4371046,4142886
4371059,4142886
4372410,5372766
4372456,534
4380480,87631
4381072,4667025
4381096,3277
4382863,4382834
4385348,3277
4387222,174681
4387619,4164684
4387619,3277
4387754,4859626
4388082,534
4388695,3277
4388695,91802
4388695,56669
4388816,411131
4389213,1569043
4389213,1507121
4389793,7142738
4390766,56669
4390955,56669
4390955,1096393
4391469,91802
4394643,3277
4397385,56669
4397583,1333644
4397659,1333644
4397731,1333644
4397777,1333644
4397791,1333644
4397791,4989225
4397840,1333644
4397898,1333644
4398665,161090
4398739,161090
4398820,161090
4398862,161090
4398904,161090
4398960,161090
4399060,3277
4399651,4399637
4399747,4399637
4399812,4399637
4399813,4399637
4399852,4399637
4399901,4399637
4399918,4399637
4399952,4399637
4402633,91802
4402633,2640400
4402893,3277
4403558,1208935
4403595,1208935
4403805,3922383
4404393,91802
4404480,91802
4404615,3277
4404741,3277
4405539,534
4406789,3277
4407294,570430
4407799,3277
4408214,3277
4408214,621399
4408549,91802
4408728,3277
4408728,91802
4409013,3277
4409056,4667025
4409058,3277
4409058,47744
4409058,56669
4409279,3277
4409279,1455821
4409300,621399
4409309,3277
4409402,3277
4409498,91802
4409539,47744
4409722,621399
4409815,3277
4410013,91802
4410119,3277
4410128,1096393
4410314,3277
4410314,621399
4410327,1096393
4410531,4118485
4410531,1505214
4410677,3277
4410976,56669
4411047,47744
4411047,56669
4411135,630439
4411147,56669
4411157,3277
4411157,91802
4411157,1508060
4411161,3277
4411161,292425
4411161,1096393
4411208,1508060
4411277,1955723
4411482,534
4411508,91802
4411508,534
4411562,1508060
4411599,3277
4411599,1508060
4411599,1955723
4411718,621399
4411718,1508060
4411991,3277
4412023,1955723
4412158,56669
4412582,3277
4412811,3277
4412819,3277
4412824,1508060
4413384,3277
4413545,1455821
4413770,3277
4413787,3277
4413794,91802
4413809,3277
4413861,3277
4413945,91802
4414115,3277
4414361,3277
4414364,534
4414364,5884647
4414957,3277
4415068,3277
4415184,3277
4415251,3277
4415300,3277
4415307,3277
4415400,3277
4415444,1208935
4415444,3277
4415464,3277
4415523,3277
4415537,3277
4415784,3277
4415889,3277
4415902,3277
4415956,3277
4416001,3277
4416018,3277
4416018,91802
4416144,3277
4416206,3277
4416206,91802
4416329,3277
4416343,3277
4416413,3277
4416470,3277
4416482,3277
4416512,3277
4416572,3277
4416701,3277
4416740,3277
4416764,3277
4416894,5884647
4416903,3277
4416903,1455821
4417657,3277
4417765,3277
4417835,3277
4421072,3277
4421165,1208935
4440879,91802
4441657,3277
4441698,3277
4441698,292425
4441698,56669
4441731,47744
4442960,4344431
4445028,22072
4445255,534
4448810,1760789
4449407,4449402
4450171,4450165
4450431,801563
4451142,3277
4451142,91802
4451398,69014
4452313,4452298
4452330,4452298
4452355,4452298
4452488,3845141
4452639,4452589
4452698,4452589
4452699,4452589
4452709,4452589
4452716,4452589
4452722,4452589
4452781,4452589
4452791,4452589
4453484,2443084
4453810,534
4453909,534
4457110,1026026
4469458,56669
4469837,47744
4473157,3408786
4473199,56669
4474772,1095163
4475910,2167575
4476292,534
4492681,91802
4492681,56669
4495023,91802
4495278,4122181
4496125,91802
4496177,91802
4496919,91802
4498056,47744
4498178,3277
4498357,69014
4501373,2640400
4501516,621399
4502091,5987885
4502451,2062512
4502652,1623051
4502983,91802
4502983,292425
4503083,980873
4503137,1322146
4503176,3277
4503509,91802
4503639,2167575
4504152,56669
4504566,9330
4507086,3277
4509053,1178906
4509100,1178906
4509113,1178906
4509123,1178906
4509130,1178906
4509175,1178906
4509207,1178906
4509238,1178906
4509292,1178906
4509369,1178906
4509406,1178906
4509418,1178906
4509420,1178906
4509469,1178906
4509472,1178906
4509502,1178906
4509525,1178906
4509549,1178906
4509609,1178906
4509683,1178906
4509690,1178906
4509704,1178906
4509725,1178906
4509794,1178906
4509824,1178906
4509880,1178906
4509924,1178906
4509942,1178906
4509958,1178906
4509982,1178906
4510044,1178906
4510045,1178906
4510053,1178906
4510118,1178906
4510120,1178906
4510127,1178906
4510169,1178906
4510231,1178906
4510388,1178906
4510389,1178906
4510403,1178906
4510404,1178906
4510435,1178906
4510450,1178906
4510493,1178906
4510502,1178906
4510503,1178906
4510529,1178906
4510582,1178906
4510590,1178906
4510631,1178906
4510664,1178906
4510673,1178906
4510680,1178906
4510717,1178906
4510747,1178906
4510784,1178906
4510787,1178906
4510942,1178906
4510987,1178906
4510991,1178906
4511000,1178906
4511052,1178906
4511056,1178906
4511199,1178906
4511208,1178906
4511314,1178906
4511364,1178906
4511367,1178906
4511372,1178906
4511469,1178906
4511512,1178906
4511557,1178906
4511641,1178906
4511644,1178906
4511649,1178906
4511693,1178906
4511695,1178906
4511786,1178906
4511866,1178906
4511915,1178906
4511926,1178906
4511987,1178906
4512013,1178906
4512079,1178906
4512083,1178906
4512900,2817527
4514773,69014
4514777,4683545
4517880,91802
4518529,3277
4520792,393926
4521218,1623051
4521533,1623051
4521797,1623051
4521940,1623051
4522793,1955723
4523026,1623051
4523133,1623051
4523210,1623051
4523372,56669
4523865,621399
4524669,3277
4524947,2640400
4526301,56669
4526336,1508060
4526668,534
4526762,534
4528195,534
4528598,534
4529716,582249
4530120,207883
4530203,3277
4530203,621399
4532179,4532171
4532998,4291416
4535739,2932028
4536300,91802
4536300,56669
4536614,534
4545899,1063548
4546089,2640400
4550931,56669
4553333,91802
4554621,1381444
4555012,1955723
4557025,47744
4557880,2936295
4558054,888131
4558766,621399
4561852,5037806
4562870,91802
4564355,515650
4567264,3123639
4567276,176887
4567334,534
4567800,91802
4569686,3277
4569686,56669
4570246,985405
4570321,985405
4570338,985405
4570576,3481163
4570576,1009689
4570718,218841
4571254,982307
4571274,982307
4573063,91802
4573063,534
4573188,5512924
4573758,4573751
4575063,534
4575747,513171
4575747,7482682
4575752,513171
4577918,4431512
4578081,700549
4578093,700549
4578132,700549
4578145,700549
4578156,700549
4578311,5702202
4578494,2943932
4578515,2943932
4581753,1878778
4582272,1026026
4583332,4583330
4583441,3277
4583845,4583842
4584050,4584042
4584693,4709257
4587285,3277
4587493,534
4587535,1623051
4608020,534
4624661,3277
4625191,3277
4625264,1096393
4625791,3277
4625791,91802
4626013,3277
4626013,91802
4626070,3277
4626070,91802
4626145,3277
4626145,91802
4626207,3277
4626207,91802
4626221,3277
4626221,91802
4626379,3277
4626379,91802
4626400,3277
4626400,91802
4626444,3277
4626444,91802
4626671,3277
4626671,91802
4626671,69014
4626671,56669
4626747,3277
4626835,91802
4626835,56669
4627155,91802
4627309,3277
4627330,2167575
4627330,621399
4627456,56669
4627724,56669
4628312,91802
4628312,56669
4628735,1905789
4628837,1508060
4628866,1955723
4628892,1009689
4629143,3277
4629251,3277
4629251,91802
4629401,534
4629544,3277
4629619,3277
4629639,3277
4629710,9330
4629731,6573096
4630192,1505214
4630211,5891855
4639556,534
4643661,1009689
4647774,91802
4663826,69014
4665909,9330
4665911,2167575
4666190,91802
4667042,4667025
4667094,4667025
4667116,4667025
4667169,4667025
4667173,4667025
4667193,4667025
4667233,4667025
4667248,4667025
4667253,4667025
4667269,4667025
4667324,4667025
4667345,4667025
4667386,4667025
4667407,4667025
4667412,4667025
4667447,4667025
4667482,4667025
4667546,4667025
4667601,4667025
4667669,4667025
4667680,4667025
4667681,4667025
4667693,4667025
4667788,4667025
4667804,4667025
4667816,4667025
4667817,4667025
4667851,4667025
4667863,4667025
4667935,4667025
4667937,4667025
4667959,4667025
4668303,3277
4668303,56669
4668973,534
4668981,3408786
4669058,175414
4674266,5702202
4674873,56669
4675070,928967
4675070,56669
4675098,56669
4675810,2526494
4675850,3277
4676877,3277
4676939,3277
4677537,4677516
4677561,4677516
4677575,4677516
4677576,4677516
4677728,4677516
4677795,4677516
4677800,4677516
4677901,4677516
4678208,621399
4679812,4680008
4680063,4680008
4680145,4680008
4680148,4680008
4680191,4680008
4680236,4680008
4680397,4680396
4680418,4680396
4682183,4682130
4682206,4682130
4682209,4682130
4682238,4682130
4682238,47744
4682486,87631
4682756,4111899
4683082,1208935
4683556,4683545
4683696,4683545
4683716,4683545
4683721,4683545
4683727,4683545
4683748,4683545
4684061,5406985
4685443,91802
4686218,91802
4686218,1455821
4686314,3277
4686506,4624918
4688957,3277
4690381,3277
4691551,56669
4692633,9330
4692684,91802
4692684,9330
4693090,1026026
4693236,1208935
4693246,1208935
4693274,1208935
4693274,2167575
4693290,1208935
4693351,1208935
4693351,3277
4693351,56669
4693425,1208935
4693457,1208935
4693540,1208935
4693656,1208935
4693656,3277
4693656,9330
4693741,1208935
4693759,1208935
4693808,1208935
4693844,1208935
4693878,1208935
4693935,1208935
4694452,4980447
4695637,56669
4696499,5884647
4696901,1026026
4696925,1026026
4696943,1026026
4697022,1026026
4697123,1026026
4697210,1026026
4697210,6900216
4697257,1026026
4697267,207883
4697358,1026026
4699345,8655649
4700021,91802
4700308,534
4702031,5884647
4702058,56669
4702731,1323487
4703389,7142193
4705596,2936390
4706253,4706244
4707686,4989225
4708371,6601477
4708662,3277
4709336,4709257
4709423,4709257
4709456,4709257
4709502,4709257
4709518,4709257
4709521,4709257
4709977,4234525
4709992,4234525
4710038,4234525
4710141,4234525
4710269,4234525
4711086,4711084
4712225,4989225
4713870,4212599
4714395,436976
4715308,436976
4715471,436976
4715857,4715856
4716358,3277
4718378,4718373
4719019,1507121
4719167,91802
4719167,677906
4719267,654287
4719267,56669
4720238,4013771
4720566,2242351
4720584,2242351
4720666,3916057
4723422,4723420
4725881,1569043
4725978,91802
4726540,56669
4726598,3277
4726598,621399
4726806,3481163
4726863,56669
4731652,534
4739570,534
4746556,3277
4756039,4980447
4765674,621399
4766268,3277
4770088,534
4770557,534
4783914,534
4786856,4786854
4789316,1063548
4791374,1081226
4791381,1081226
4792104,2425515
4792343,3277
4793006,4346391
4793023,4346391
4797200,91802
4799186,47744
4799831,5884647
4799993,534
4802061,1096393
4802148,3277
4802390,2467987
4803139,534
4804453,6585377
4804456,2700598
4804473,1026026
4804473,56669
4804722,4804710
4805241,538151
4805263,538151
4806311,91802
4807462,3277
4809554,91802
4809824,1009689
4810290,91802
4818236,1878167
4819577,1508060
4820198,1508060
4820303,1009689
4821418,1009689
4822818,534
4823150,3277
4823150,91802
4824837,3324214
4826083,2946144
4826143,2517278
4826164,2517278
4826196,2517278
4827309,621399
4828189,4409410
4828291,2640400
4829400,56669
4830064,4830057
4830511,91802
4831296,3277
4831570,534
4831608,1081226
4831777,534
4832428,534
4832442,5799167
4832444,534
4833341,4833330
4833348,4833330
4833363,4833330
4833871,534
4834143,3277
4834143,91802
4834165,534
4836711,1422913
4837882,119916
4837887,119916
4839558,1455821
4839667,534
4841572,2940884
4841839,2430405
4844606,513856
4844983,1009689
4847330,534
4849486,515746
4849489,515746
4849844,4849842
4852763,56669
4852996,4852995
4855105,2117358
4855161,3277
4856864,4989225
4859658,4859626
4859730,4859626
4859758,4859626
4859778,4859626
4859931,292425
4860126,56669
4860382,1026026
4860792,3277
4860793,91802
4860910,1505214
4860976,1955723
4861200,91802
4861222,3277
4861336,91802
4861336,47744
4861336,621399
4861336,1505214
4861336,1096393
4863481,69014
4864855,4680740
4867778,3408786
4868575,534
4868823,1455821
4868844,3277
4869094,3277
4869828,207883
4870023,534
4870229,3388754
4870229,1905789
4870229,5517668
4870229,2130394
4870229,5884647
4870229,56669
4870734,56669
4871859,534
4872564,534
4876810,3277
4881968,47744
4881968,621399
4882071,91802
4882156,980873
4882156,1505214
4889510,4048988
4889531,4048988
4889584,4048988
4889703,4048988
4889713,4048988
4889744,4048988
4889785,4048988
4889816,4048988
4889847,4048988
4889855,4048988
4889864,4048988
4889865,4048988
4890549,91802
4891563,1026026
4891664,1026026
4891671,1026026
4891735,1026026
4891755,1026026
4891810,1026026
4891825,1026026
4891828,1026026
4891831,1026026
4891851,1026026
4891876,1026026
4891898,1026026
4891913,1026026
4891960,1026026
4891978,1026026
4892012,1026026
4892023,1026026
4892034,1026026
4892085,1026026
4892115,1026026
4892130,1026026
4892148,1026026
4892168,1026026
4892235,1026026
4892236,1026026
4892242,1026026
4892242,4196317
4892275,1026026
4892331,1026026
4892331,3277
4892397,3277
4892947,4013771
4893327,3277
4893361,3277
4893378,3277
4893809,3277
4896301,3277
4898690,858408
4899261,3277
4899394,534
4900624,3277
4900646,3277
4900885,3277
4901237,3277
4901550,534
4901781,534
4901968,534
4902473,3277
4902487,534
4902490,534
4902727,3277
4903119,534
4903403,534
4903721,207883
4904747,534
4905756,7142193
4905956,3277
4906399,3277
4906538,3277
4906562,3277
4906616,3277
4907359,534
4907571,534
4908205,534
4909098,534
4912286,534
4912935,534
4913542,3277
4913665,3277
4913838,3277
4915097,534
4915686,2640400
4916903,184837
4917615,3277
4917811,534
4922074,3277
4930895,4930892
4931211,4931207
4932006,2167575
4932006,1096393
4935533,1623051
4938218,621399
4944656,56669
4944667,91802
4945356,1455821
4949184,534
4949259,534
4949271,4979650
4949680,3277
4954554,69014
4956280,3277
4956816,3277
4957059,4957053
4957449,928967
4957453,928967
4957453,534
4957470,928967
4957493,928967
4957497,928967
4957537,928967
4957537,91802
4959247,1096393
4959498,7300686
4960645,47744
4962961,4962954
4963413,4963397
4964385,2467987
4965506,3277
4966200,3277
4966200,1096393
4970222,56669
4971436,2640400
4971436,904930
4972550,4972547
4972570,4972569
4973120,4077254
4973120,56669
4973330,91802
4973401,3277
4975480,791
4978500,4680740
4978677,3277
4979516,3816562
4979652,4979650
4980473,4980447
4980477,4980447
4980555,4980447
4980573,4980447
4980640,4980447
4980698,4980447
4980732,4980447
4980789,4980447
4980836,4980447
4982194,3277
4983747,3277
4986125,4986082
4986346,534
4987292,436976
4987585,5512924
4987970,4164684
4989383,4977822
4990527,4122181
4990561,4122181
4990580,4122181
4990632,4122181
4990661,4122181
4990666,4122181
4990713,4122181
4990726,4122181
4990737,4122181
4990744,4122181
4990771,4122181
4990812,4122181
4990821,4122181
4990830,4122181
4990855,4122181
4990879,4122181
4990917,4122181
4990930,4122181
4991073,4122181
4991099,4122181
4991179,904930
4996357,56669
4998733,2290325
4999619,534
4999701,1669864
5003000,91802
5003132,5003121
5006465,534
5006499,699150
5006515,699150
5006636,534
5007399,8646408
5007784,3277
5007784,2700598
5007898,297113
5013705,56669
5014091,3277
5015008,1009689
5016624,3277
5030078,91802
5031312,14448
5031321,14448
5031339,14448
5031350,14448
5034478,1508060
5035579,534
5036647,534
5037169,14929
5038702,39195
5044036,56669
5044745,534
5048161,621399
5048736,3137407
5048741,3137407
5049809,1145704
5049809,292425
5049852,1145704
5055993,534
5058440,174681
5058986,2946045
5059620,534
5061417,534
5062289,207883
5063480,534
5063837,367446
5063839,367446
5063842,367446
5063849,367446
5064129,4118485
5099347,141714
5102314,5799167
5178527,534
5183139,8655649
5201025,534
5205097,534
5220160,5702202
5237832,534
5238349,534
5274826,534
5322256,534
5322990,17653
5331800,1381444
5332058,1508060
5332516,3287140
5332863,56669
5333330,805671
5333381,3481163
5333384,3481163
5333478,3481163
5333588,3481163
5333595,3481163
5333639,3481163
5333648,3481163
5333673,3481163
5333680,3481163
5333684,3481163
5333806,534
5334212,56669
5334737,47744
5335100,1096393
5335225,3163791
5336912,249716
5338932,534
5343201,1455821
5349661,5349655
5349708,5349655
5351484,5701990
5351990,3277
5353897,56669
5355544,69014
5356984,621399
5358085,3612405
5359646,1905789
5359702,2662363
5362665,176887
5362711,176887
5362711,1740809
5364088,5891855
5364313,5364311
5364499,56669
5365415,1142893
5370839,836161
5371439,174681
5371471,174681
5372796,5372766
5372813,5372766
5372886,5372766
5372982,5372766
5372993,5372766
5372998,5372766
